"REGION_ID","timePeriod","no","asynchrony","AreaHarvested","propNo","propAsynchrony","metric"
3,1998,420,0.788828120113399,15303.751,1,1,"asynchronyWithin"
3,2008,1,0,33.2433176470588,0.184889892167851,0,"asynchronyBetween"
3,2008,2,0.0239684394,63.5617176470588,0.353512223013873,0.0351750300927557,"asynchronyBetween"
3,2008,3,0.2868096271,87.1796371872887,0.484868384374874,0.420909225493193,"asynchronyBetween"
3,2008,4,0.4047116018,104.225543170195,0.579672872679658,0.593936990833135,"asynchronyBetween"
3,2008,5,0.6629862388,120.668934195836,0.671126343897009,0.972969516775169,"asynchronyBetween"
3,2008,6,0.6701276833,136.452871037941,0.758912118220265,0.983449987405778,"asynchronyBetween"
3,2008,7,0.664140272,152.144524884095,0.846184640726974,0.974663125268429,"asynchronyBetween"
3,2008,8,0.66835964,166.067905836476,0.923622531560513,0.980855284628308,"asynchronyBetween"
3,2008,9,0.6814049437,179.80062218263,1,1,"asynchronyBetween"
3,2008,1,0,347.681,0.0171443336409488,0,"asynchronyWithin"
3,2008,2,0.293545772222919,612.349,0.030195252431687,0.365150989679068,"asynchronyWithin"
3,2008,3,0.464476904889039,850.383,0.0419328346230913,0.577777701306852,"asynchronyWithin"
3,2008,4,0.552233479072792,1086.676,0.0535845671854709,0.686940915177661,"asynchronyWithin"
3,2008,5,0.587643130762449,1321.939,0.0651855099041428,0.730988115247196,"asynchronyWithin"
3,2008,6,0.601686996381368,1552.662,0.0765625828262773,0.748457729579689,"asynchronyWithin"
3,2008,7,0.593063198374523,1779.654,0.0877556781689226,0.737730310979361,"asynchronyWithin"
3,2008,8,0.606471191093534,1999.947,0.0986184422853556,0.754408942641747,"asynchronyWithin"
3,2008,9,0.616031640200076,2216.762,0.109309704385851,0.766301491550198,"asynchronyWithin"
3,2008,10,0.617238236277883,2415.273,0.119098386584183,0.767802415064162,"asynchronyWithin"
3,2008,20,0.638884927857015,4068.671,0.200628314746141,0.794729428161782,"asynchronyWithin"
3,2008,30,0.670771707425906,5370.879,0.264840878624848,0.834394414746623,"asynchronyWithin"
3,2008,40,0.68280868937342,6522.506,0.321628213906111,0.849367602190611,"asynchronyWithin"
3,2008,50,0.697060796964253,7593.415,0.37443530199863,0.867096255382908,"asynchronyWithin"
3,2008,60,0.70510289606472,8587.928,0.423475263003864,0.877100080079121,"asynchronyWithin"
3,2008,70,0.714811045946344,9461.939,0.466573206779507,0.889176358713227,"asynchronyWithin"
3,2008,80,0.709827130739803,10250.377,0.505451500753588,0.882976706930257,"asynchronyWithin"
3,2008,90,0.708962529638606,10997.495,0.542292283716012,0.881901201923358,"asynchronyWithin"
3,2008,100,0.708600887778759,11689.898,0.576435041145937,0.881451344028856,"asynchronyWithin"
3,2008,110,0.709735183740968,12338.761,0.60843081819233,0.882862331112925,"asynchronyWithin"
3,2008,120,0.712962440646325,12945.985,0.638373354168675,0.886876819361267,"asynchronyWithin"
3,2008,130,0.724575061122465,13513.678,0.666366595667725,0.901322129976778,"asynchronyWithin"
3,2008,140,0.73344924742044,14040.262,0.692332730676499,0.912361014593523,"asynchronyWithin"
3,2008,150,0.745212482364872,14541.53,0.717050520361673,0.926993679371011,"asynchronyWithin"
3,2008,160,0.748057241557586,15005.48,0.739928139767733,0.930532366461449,"asynchronyWithin"
3,2008,170,0.755139759510015,15424.69,0.760599606156814,0.939342537427854,"asynchronyWithin"
3,2008,180,0.762099339804113,15820.363,0.78011045065138,0.947999782302806,"asynchronyWithin"
3,2008,190,0.767063997747879,16199.643,0.798812947662545,0.954175479359713,"asynchronyWithin"
3,2008,200,0.773107067704163,16558.343,0.816500634010112,0.961692647665449,"asynchronyWithin"
3,2008,210,0.775797971271097,16888.086,0.832760435402099,0.965039948814282,"asynchronyWithin"
3,2008,220,0.776968754202941,17192.142,0.847753597264646,0.966496323208723,"asynchronyWithin"
3,2008,230,0.779791169060719,17475.798,0.861740824358612,0.970007215465145,"asynchronyWithin"
3,2008,240,0.781256775369517,17747.964,0.875161473487332,0.971830330102718,"asynchronyWithin"
3,2008,250,0.78294892165051,18007.513,0.887959971685895,0.973935245068815,"asynchronyWithin"
3,2008,260,0.783380931615921,18253.148,0.900072363199652,0.97447263610404,"asynchronyWithin"
3,2008,270,0.787136091278087,18481.732,0.911343960902669,0.979143799502713,"asynchronyWithin"
3,2008,280,0.78777961364417,18690.762,0.921651340543683,0.979944297588842,"asynchronyWithin"
3,2008,290,0.788874041156462,18885.122,0.93123533474082,0.981305691030891,"asynchronyWithin"
3,2008,300,0.791978161535591,19066.023,0.940155658543332,0.985167005809634,"asynchronyWithin"
3,2008,310,0.793615498073138,19225.826,0.948035628828808,0.987203741180052,"asynchronyWithin"
3,2008,320,0.795012345173796,19374.68,0.955375698144617,0.988941324035949,"asynchronyWithin"
3,2008,330,0.797161092974974,19516.946,0.962390909702808,0.991614220260035,"asynchronyWithin"
3,2008,340,0.797986765335919,19653.176,0.969108482914765,0.992641300559868,"asynchronyWithin"
3,2008,350,0.799835762559258,19780.733,0.975398385918491,0.994941327437801,"asynchronyWithin"
3,2008,360,0.801380947700792,19894.864,0.981026245775012,0.996863432734688,"asynchronyWithin"
3,2008,370,0.802179173874862,19997.978,0.986110851545971,0.997856371843441,"asynchronyWithin"
3,2008,380,0.803351734528058,20085.143,0.990409003707905,0.999314957602423,"asynchronyWithin"
3,2008,390,0.803902441784197,20164.253,0.994309959567833,1,"asynchronyWithin"
3,2008,400,0.80378908599797,20228.926,0.997499019336877,0.99985899310621,"asynchronyWithin"
3,2008,410,0.803887475526865,20279.645,1,0.999981382993068,"asynchronyWithin"
53,1998,1,0,19.9511180124224,0.314555439473449,0,"asynchronyBetween"
53,1998,2,0.3344233415,35.617078277323,0.561549768955694,0.643293838607009,"asynchronyBetween"
53,1998,3,0.3551154315,47.481078277323,0.748601228006229,0.683096963428372,"asynchronyBetween"
53,1998,4,0.5026709941,58.5403964591412,0.922965826962162,0.966933563610093,"asynchronyBetween"
53,1998,5,0.5198609429,63.4263964591412,1,1,"asynchronyBetween"
53,1998,1,0,120.341,0.0936421303602165,0,"asynchronyWithin"
53,1998,2,0.332932548430181,218.794,0.170252335197756,0.485874132917685,"asynchronyWithin"
53,1998,3,0.476234957190362,297.15,0.231224263023727,0.695006384869825,"asynchronyWithin"
53,1998,4,0.543913594433799,356.695,0.277558601713775,0.793775037387442,"asynchronyWithin"
53,1998,5,0.545992972927345,413.158,0.321494713317708,0.796809634717512,"asynchronyWithin"
53,1998,6,0.533724657108114,467.837,0.36404262338964,0.77890553570666,"asynchronyWithin"
53,1998,7,0.530389255001303,521.74,0.405986696920745,0.774037926293823,"asynchronyWithin"
53,1998,8,0.537008190013813,570.614,0.444017505034565,0.783697448395838,"asynchronyWithin"
53,1998,9,0.612378671215744,619.028,0.481690368807174,0.893691401748394,"asynchronyWithin"
53,1998,10,0.631156331504427,666.611,0.518716598345986,0.921095088933698,"asynchronyWithin"
53,1998,20,0.637183847877256,1041.642,0.810543172756389,0.929891508223745,"asynchronyWithin"
53,1998,30,0.685223859172979,1285.116,1,1,"asynchronyWithin"
53,2008,1,0,36.8383614457831,0.332769730012516,0,"asynchronyBetween"
53,2008,2,0.4267366711,57.0553473612761,0.515394599326174,0.795790455439943,"asynchronyBetween"
53,2008,3,0.4700896444,75.3772223612761,0.680900478463775,0.876636290128001,"asynchronyBetween"
53,2008,4,0.5310436384,91.8707608228146,0.829890556344275,0.990304999501179,"asynchronyBetween"
53,2008,5,0.5330493048,100.422760822815,0.90714281782869,0.994045222186524,"asynchronyBetween"
53,2008,6,0.5359033914,108.547260822815,0.980533369562802,0.999367602542129,"asynchronyBetween"
53,2008,7,0.5362425098,110.702260822815,1,1,"asynchronyBetween"
53,2008,1,0,184.708,0.0685943556754822,0,"asynchronyWithin"
53,2008,2,0.0905520669174311,346.237,0.128580808227104,0.133544062680804,"asynchronyWithin"
53,2008,3,0.180962484505809,468.36,0.173933194145185,0.26687922425618,"asynchronyWithin"
53,2008,4,0.254741890685192,586.206,0.21769724572353,0.375687360600061,"asynchronyWithin"
53,2008,5,0.321983221999845,698.598,0.259435864641383,0.474853297607471,"asynchronyWithin"
53,2008,6,0.32982516276756,801.664,0.297711119974391,0.486418407770862,"asynchronyWithin"
53,2008,7,0.427920647901265,903.149,0.335399244937718,0.631087326563677,"asynchronyWithin"
53,2008,8,0.464939573378208,1002.536,0.372308243072716,0.685681968878984,"asynchronyWithin"
53,2008,9,0.481097252377849,1098.725,0.408029611275874,0.709510934584116,"asynchronyWithin"
53,2008,10,0.494973892172491,1190.705,0.442187898058422,0.729975877214574,"asynchronyWithin"
53,2008,20,0.606278251239134,1902.519,0.706531741805242,0.894124933220066,"asynchronyWithin"
53,2008,30,0.619083852985406,2398.423,0.890693853662305,0.913010334078215,"asynchronyWithin"
53,2008,40,0.6780688343582,2692.758,1,1,"asynchronyWithin"
81,1998,1,0,23.73,0.248601958204696,0,"asynchronyBetween"
81,1998,2,0.2383510104,35.062,0.36731908379996,0.368233608838537,"asynchronyBetween"
81,1998,3,0.6472820641,45.774,0.479540920137453,1,"asynchronyBetween"
81,1998,4,0.2343714766,55.9378782401903,0.586020483283909,0.362085541371947,"asynchronyBetween"
81,1998,5,0.2986940559,64.640361769602,0.677190076484747,0.461458879314558,"asynchronyBetween"
81,1998,6,0.3320256352,72.1732301906546,0.756106462509694,0.512953553968251,"asynchronyBetween"
81,1998,7,0.3522779091,79.5072301906547,0.83293944866533,0.544241728047598,"asynchronyBetween"
81,1998,8,0.3234909659,86.3833478854598,0.904975534791522,0.499768159573201,"asynchronyBetween"
81,1998,9,0.3784495007,92.2376435717344,0.966306734602611,0.584674783513749,"asynchronyBetween"
81,1998,10,0.385621594,93.8463935717344,0.983160438785578,0.595755104903424,"asynchronyBetween"
81,1998,11,0.3862628959,95.4537935717344,1,0.596745866019123,"asynchronyBetween"
81,1998,1,0,155.198,0.041094583591003,0,"asynchronyWithin"
81,1998,2,0.369840131287049,262.72,0.0695651297119056,0.455481531977253,"asynchronyWithin"
81,1998,3,0.447101862918988,350.119,0.0927073448903877,0.550634245027794,"asynchronyWithin"
81,1998,4,0.598127842959215,417.959,0.110670569615021,0.736632299153777,"asynchronyWithin"
81,1998,5,0.57761540682753,485.698,0.128607050741524,0.711369935652737,"asynchronyWithin"
81,1998,6,0.573354682311774,553.182,0.146476010902449,0.706122583714439,"asynchronyWithin"
81,1998,7,0.588399789444579,615.021,0.162850242237157,0.724651585480052,"asynchronyWithin"
81,1998,8,0.57714203220379,673.574,0.178354379874266,0.710786944839735,"asynchronyWithin"
81,1998,9,0.598808853647028,729.467,0.193154181164565,0.737471006922721,"asynchronyWithin"
81,1998,10,0.603472062934486,783.054,0.207343381095564,0.743214044334022,"asynchronyWithin"
81,1998,20,0.684036598581147,1225.256,0.324433208626258,0.842434369590981,"asynchronyWithin"
81,1998,30,0.717396239417343,1588.389,0.420586505854004,0.883518878893429,"asynchronyWithin"
81,1998,40,0.740582877366905,1910.417,0.505855688218748,0.912074691205943,"asynchronyWithin"
81,1998,50,0.745695136938954,2196.185,0.581523654066464,0.918370762466892,"asynchronyWithin"
81,1998,60,0.751942740606443,2444.646,0.647313170256132,0.926065081846868,"asynchronyWithin"
81,1998,70,0.760159184758766,2658.871,0.704037401043788,0.936184152908416,"asynchronyWithin"
81,1998,80,0.768315074142038,2845.52448,0.753461021428146,0.946228646938854,"asynchronyWithin"
81,1998,90,0.780815660720658,3012.99048,0.797804025433681,0.961623910577849,"asynchronyWithin"
81,1998,100,0.786330632264899,3161.87348,0.837226472171263,0.968415947123585,"asynchronyWithin"
81,1998,110,0.789576739135551,3287.91994,0.870602074864726,0.972413733208241,"asynchronyWithin"
81,1998,120,0.792435292223913,3400.52194,0.900417744535173,0.975934222278462,"asynchronyWithin"
81,1998,130,0.795890250435228,3503.14194,0.927590299388385,0.980189222009105,"asynchronyWithin"
81,1998,140,0.802198085982939,3592.08994,0.951142671334238,0.987957720762157,"asynchronyWithin"
81,1998,150,0.804238276675649,3661.05323,0.969403329884062,0.990470344741084,"asynchronyWithin"
81,1998,160,0.808154144255083,3716.34923,0.98404505267848,0.995292983533401,"asynchronyWithin"
81,1998,170,0.810179388833719,3754.49309,0.994145092906148,0.997787200426781,"asynchronyWithin"
81,1998,180,0.811976129266023,3776.60476,1,1,"asynchronyWithin"
81,2008,1,0,14.1740596536797,0.158774955150823,0,"asynchronyBetween"
81,2008,2,0.3599899762,26.9346034036797,0.301715990472373,0.543297601027517,"asynchronyBetween"
81,2008,3,0.6158058918,38.3250379198087,0.429309338718038,0.929375498854656,"asynchronyBetween"
81,2008,4,0.6162895496,49.4100379198087,0.553481271167184,0.930105436185778,"asynchronyBetween"
81,2008,5,0.5733278599,59.9566130586976,0.67162187700534,0.865267567097082,"asynchronyBetween"
81,2008,6,0.5272567047,69.9012000748266,0.78301913340601,0.795736886379404,"asynchronyBetween"
81,2008,7,0.5328734535,77.1752000748266,0.864501013120497,0.804213695041762,"asynchronyBetween"
81,2008,8,0.657450211,84.1676459478425,0.942828980337316,0.992225189717199,"asynchronyBetween"
81,2008,9,0.6622341937,86.7556098764139,0.971818829874474,0.999445186095162,"asynchronyBetween"
81,2008,10,0.6626018144,89.2713818764139,1,1,"asynchronyBetween"
81,2008,1,0,188.478,0.0275189979866751,0,"asynchronyWithin"
81,2008,2,0.204933365491206,354.08,0.0516979531145382,0.262459905868308,"asynchronyWithin"
81,2008,3,0.383527385058383,500.536,0.0730814693293564,0.491186787173808,"asynchronyWithin"
81,2008,4,0.392522203319694,617.69346,0.0901872106140897,0.502706527497731,"asynchronyWithin"
81,2008,5,0.471769143934378,732.16246,0.10690041947951,0.604198759005411,"asynchronyWithin"
81,2008,6,0.449944123290977,824.44403,0.120374121126584,0.57624726926185,"asynchronyWithin"
81,2008,7,0.451487886171418,914.51303,0.133524773349453,0.578224379525532,"asynchronyWithin"
81,2008,8,0.494504522700086,1003.55903,0.14652606100489,0.633316152146471,"asynchronyWithin"
81,2008,9,0.547268658634498,1089.67003,0.159098819818282,0.700891630240899,"asynchronyWithin"
81,2008,10,0.573579476748496,1175.13303,0.17157696647166,0.73458811899453,"asynchronyWithin"
81,2008,20,0.668730212249679,1878.64619,0.274294404229061,0.856448476009026,"asynchronyWithin"
81,2008,30,0.671659018538486,2454.84519,0.358423157297983,0.860199423157258,"asynchronyWithin"
81,2008,40,0.725224852510398,2958.00139,0.431887192648438,0.928801642753504,"asynchronyWithin"
81,2008,50,0.723106842973969,3394.66039,0.495642209901717,0.926089089908696,"asynchronyWithin"
81,2008,60,0.747347125109048,3762.18746,0.549303521563442,0.957133825606783,"asynchronyWithin"
81,2008,70,0.764037251342961,4090.7512,0.597275936909289,0.978509012364603,"asynchronyWithin"
81,2008,80,0.762903104464258,4396.33838,0.64189362699075,0.97705650080158,"asynchronyWithin"
81,2008,90,0.758878447454598,4672.49131,0.682213727610899,0.971902088305714,"asynchronyWithin"
81,2008,100,0.757633904039312,4921.09155,0.718510958608931,0.970308190958437,"asynchronyWithin"
81,2008,110,0.757155541035662,5150.89425,0.752063628090953,0.969695547387157,"asynchronyWithin"
81,2008,120,0.763887348712678,5353.8892,0.781702193973205,0.978317030789814,"asynchronyWithin"
81,2008,130,0.770061314441695,5535.00107,0.80814568969097,0.986224081260528,"asynchronyWithin"
81,2008,140,0.76636642827368,5700.18984,0.832264310585989,0.981492009089035,"asynchronyWithin"
81,2008,150,0.763360020659274,5856.20284,0.855043210154613,0.977641677262456,"asynchronyWithin"
81,2008,160,0.765398160206212,5991.15589,0.874747221823061,0.980251939931756,"asynchronyWithin"
81,2008,170,0.769272653816886,6114.25016,0.892719775480789,0.985214036884137,"asynchronyWithin"
81,2008,180,0.770801201800309,6227.70567,0.90928500829983,0.987171661299676,"asynchronyWithin"
81,2008,190,0.774401746655135,6333.17417,0.92468408638405,0.991782909748201,"asynchronyWithin"
81,2008,200,0.773614849158041,6429.53807,0.938753834418771,0.990775123424483,"asynchronyWithin"
81,2008,210,0.778593229647441,6514.87789,0.95121399600136,0.997150977700301,"asynchronyWithin"
81,2008,220,0.777357003555602,6593.10494,0.962635647501554,0.995567732419971,"asynchronyWithin"
81,2008,230,0.776508381069157,6662.60494,0.972783093676036,0.994480894376901,"asynchronyWithin"
81,2008,240,0.777736755655705,6724.50773,0.981821298418125,0.996054084167561,"asynchronyWithin"
81,2008,250,0.778933326233651,6778.59535,0.989718438168568,0.997586542293644,"asynchronyWithin"
81,2008,260,0.78063244691922,6821.52845,0.995986946389484,0.99976262062098,"asynchronyWithin"
81,2008,270,0.780817796962991,6849.01391,1,1,"asynchronyWithin"
51,1998,1,0,10.2207065217391,0.226987535750287,0,"asynchronyBetween"
51,1998,2,0.2563640039,18.3377065217391,0.407254704538103,0.559538469644783,"asynchronyBetween"
51,1998,3,0.3183618361,26.0971648550725,0.579581375115536,0.6948545499944,"asynchronyBetween"
51,1998,4,0.4581704705,33.4298863740598,0.742430820444764,1,"asynchronyBetween"
51,1998,5,0.4563578501,39.5308863740598,0.877925460924555,0.996043786064995,"asynchronyBetween"
51,1998,6,0.4480441102,45.0276112648895,1,0.977898269417169,"asynchronyBetween"
51,1998,1,0,66.843,0.0711271860133453,0,"asynchronyWithin"
51,1998,2,0.32615710502738,107.486,0.114375128522514,0.401072334466511,"asynchronyWithin"
51,1998,3,0.48510268759189,145.911,0.1552629121732,0.596526227298113,"asynchronyWithin"
51,1998,4,0.545621236377022,181.57725,0.193215128533155,0.670945319403253,"asynchronyWithin"
51,1998,5,0.730789405028265,213.94425,0.227656635193448,0.898644880519998,"asynchronyWithin"
51,1998,6,0.740017078413857,243.88225,0.259513459316655,0.909992063976704,"asynchronyWithin"
51,1998,7,0.749648285707996,272.56325,0.29003271820762,0.92183546929779,"asynchronyWithin"
51,1998,8,0.732401739054408,299.17725,0.318352496322893,0.900627552556992,"asynchronyWithin"
51,1998,9,0.724926516220963,324.65125,0.345459208117755,0.891435341115774,"asynchronyWithin"
51,1998,10,0.727701702120578,350.00625,0.372439292814258,0.894847961200331,"asynchronyWithin"
51,1998,20,0.784739402398335,571.08425,0.607686903326329,0.964986686527442,"asynchronyWithin"
51,1998,30,0.785186362569352,744.74525,0.792478403562159,0.965536309259678,"asynchronyWithin"
51,1998,40,0.813212672624804,868.28825,0.923939677616984,1,"asynchronyWithin"
51,1998,50,0.811310454047689,939.76725,1,0.997660859648221,"asynchronyWithin"
51,2008,1,0,20.2193725490196,0.254640566943908,0,"asynchronyBetween"
51,2008,2,0.4352939057,34.5157821875738,0.43468798665478,0.677505518652706,"asynchronyBetween"
51,2008,3,0.4382674758,47.4204488542405,0.597207947561355,0.682133679365434,"asynchronyBetween"
51,2008,4,0.4815614497,57.7274488542405,0.727013178516365,0.749517821108672,"asynchronyBetween"
51,2008,5,0.5617187564,66.2158863542405,0.833915632201691,0.874277246725384,"asynchronyBetween"
51,2008,6,0.6302699902,73.4999130209072,0.925649867551367,0.980972604969064,"asynchronyBetween"
51,2008,7,0.6424949963,79.4035796875738,1,1,"asynchronyBetween"
51,2008,1,0,115.672,0.0705145086564253,0,"asynchronyWithin"
51,2008,2,0.0969565293493559,227.286,0.138555230431602,0.117751801118917,"asynchronyWithin"
51,2008,3,0.274173309741483,300.057,0.182916971470373,0.332978101190756,"asynchronyWithin"
51,2008,4,0.504056061131111,369.751,0.225402950499878,0.612166188924021,"asynchronyWithin"
51,2008,5,0.465688482787595,439.295,0.267797488417459,0.565569518386843,"asynchronyWithin"
51,2008,6,0.489631248788793,505.565,0.308196171665447,0.594647537570588,"asynchronyWithin"
51,2008,7,0.520419193222869,563.651,0.343605827846867,0.632038891553553,"asynchronyWithin"
51,2008,8,0.538779448688871,614.21,0.374426969031943,0.654337061306879,"asynchronyWithin"
51,2008,9,0.556118846339979,663.147,0.404259326993416,0.675395419288921,"asynchronyWithin"
51,2008,10,0.593004934601749,711.223,0.433566812972446,0.720192849211401,"asynchronyWithin"
51,2008,20,0.742208551065131,1069.276,0.651838575957084,0.901397711740198,"asynchronyWithin"
51,2008,30,0.790601953768265,1302.395,0.7939496464277,0.960170549101511,"asynchronyWithin"
51,2008,40,0.814134116220526,1478.202,0.901122896854426,0.988749898337418,"asynchronyWithin"
51,2008,50,0.819467435333635,1593.372,0.971331382589612,0.995227109678674,"asynchronyWithin"
51,2008,60,0.823397420914522,1640.4,1,1,"asynchronyWithin"
146,1998,1,0,90.1132923076923,0.195390147686619,0,"asynchronyBetween"
146,1998,2,0.1236735064,174.977641767152,0.379399158450474,0.405519640971543,"asynchronyBetween"
146,1998,3,0.1821686182,247.090641767152,0.535759772509654,0.597322375657541,"asynchronyBetween"
146,1998,4,0.1895432443,315.963034730115,0.685093868378831,0.621503429590781,"asynchronyBetween"
146,1998,5,0.2771351741,382.771798063448,0.829953453465215,0.908713269098498,"asynchronyBetween"
146,1998,6,0.2622346626,430.610041026411,0.933679786376079,0.859855189064532,"asynchronyBetween"
146,1998,7,0.2930440737,453.054827026411,0.982346192175129,0.960877806531265,"asynchronyBetween"
146,1998,8,0.3049753795,461.196705026411,1,1,"asynchronyBetween"
146,1998,1,0,1631.911,0.188504278899889,0,"asynchronyWithin"
146,1998,2,0.247570205438026,2964.914,0.342481284561587,0.462443303297652,"asynchronyWithin"
146,1998,3,0.299854426690347,3865.77,0.446540397266041,0.560106460879517,"asynchronyWithin"
146,1998,4,0.389564112833684,4603.995,0.531813780000069,0.727677689915417,"asynchronyWithin"
146,1998,5,0.426797620670481,5108.764,0.590120339828404,0.797227199425025,"asynchronyWithin"
146,1998,6,0.434974173463552,5578.097,0.644333638671859,0.812500410821871,"asynchronyWithin"
146,1998,7,0.43861943530447,5940.8294,0.686233355933172,0.819309497255016,"asynchronyWithin"
146,1998,8,0.445187069995134,6223.9144,0.718932892729219,0.831577365578788,"asynchronyWithin"
146,1998,9,0.443439977211851,6496.1454,0.750378669091531,0.828313922159013,"asynchronyWithin"
146,1998,10,0.44893062761446,6735.3194,0.778005986023399,0.838570061442587,"asynchronyWithin"
146,1998,20,0.489327169452617,8002.66573,0.924398899640055,0.914027890531457,"asynchronyWithin"
